t,chain,T,ssq
5.0,4407.0,313.1248193842392,535.0258120871664
5.0,4408.0,313.3468934089141,535.0258120871664
5.0,4409.0,313.56896743358897,535.0258120871664
5.0,4410.0,313.7910414582639,535.0258120871664
5.0,4411.0,314.01311548293876,535.0258120871664
5.0,4412.0,314.23518950761365,535.0258120871664
5.0,4413.0,314.45726353228855,535.0258120871664
5.0,4414.0,314.67933755696345,535.0258120871664
5.0,4415.0,314.90141158163834,535.0258120871664
5.0,4416.0,315.12348560631324,739.4255522612675
5.0,4417.0,315.34555963098813,535.0258120871664
5.0,4418.0,315.56763365566303,535.0258120871664
5.0,4419.0,315.7897076803379,535.0258120871664
5.0,4420.0,316.01178170501277,535.0258120871664
5.0,4421.0,316.2338557296877,535.0258120871664
5.0,4422.0,316.45592975436256,535.0258120871664
5.0,4423.0,316.6780037790375,725.6580845988802
5.0,4424.0,316.90007780371235,535.0258120871664
5.0,4425.0,317.12215182838725,645.772566165024
5.0,4426.0,317.34422585306214,535.0258120871664
5.0,4427.0,317.56629987773704,535.0258120871664
5.0,4428.0,317.78837390241193,535.0258120871664
5.0,4429.0,318.01044792708683,535.0258120871664
5.0,4430.0,318.2325219517617,535.0258120871664
5.0,4431.0,318.4545959764366,535.0258120871664
5.0,4432.0,318.6766700011115,1140.1555811961389
5.0,4433.0,318.89874402578636,535.0258120871664
5.0,4434.0,319.1208180504613,535.0258120871664
5.0,4435.0,319.34289207513615,535.0258120871664
5.0,4436.0,319.5649660998111,535.0258120871664
5.0,4437.0,319.78704012448594,535.0258120871664
5.0,4438.0,320.00911414916084,535.0258120871664
5.0,4439.0,320.23118817383573,535.0258120871664
5.0,4440.0,320.45326219851063,535.0258120871664
5.0,4441.0,320.6753362231855,535.0258120871664
5.0,4442.0,320.8974102478604,613.7360312291713
5.0,4443.0,321.1194842725353,535.0258120871664
5.0,4444.0,321.3415582972102,535.0258120871664
5.0,4445.0,321.5636323218851,561.1651737555482
5.0,4446.0,321.78570634655995,535.0258120871664
5.0,4447.0,322.0077803712349,535.0258120871664
5.0,4448.0,322.22985439590974,535.0258120871664
5.0,4449.0,322.4519284205847,535.0258120871664
5.0,4450.0,322.67400244525953,535.0258120871664
5.0,4451.0,322.8960764699344,535.0258120871664
5.0,4452.0,323.1181504946093,535.0258120871664
5.0,4453.0,323.3402245192842,535.0258120871664
5.0,4454.0,323.5622985439591,1077.283927627432
5.0,4455.0,323.784372568634,710.4815126568393
5.0,4456.0,324.0064465933089,535.0258120871664
5.0,4457.0,324.2285206179838,535.0258120871664
5.0,4458.0,324.4505946426587,535.0258120871664
5.0,4459.0,324.67266866733354,535.0258120871664
5.0,4460.0,324.8947426920085,535.0258120871664
5.0,4461.0,325.11681671668333,535.0258120871664
5.0,4462.0,325.3388907413583,983.4283167622524
5.0,4463.0,325.5609647660331,535.0258120871664
5.0,4464.0,325.783038790708,535.0258120871664
5.0,4465.0,326.0051128153829,647.6337316370405
5.0,4466.0,326.2271868400578,535.0258120871664
5.0,4467.0,326.4492608647327,535.0258120871664
5.0,4468.0,326.6713348894076,535.0258120871664
5.0,4469.0,326.8934089140825,535.0258120871664
5.0,4470.0,327.1154829387574,1019.3231219598242
5.0,4471.0,327.3375569634323,535.0258120871664
5.0,4472.0,327.55963098810713,535.0258120871664
5.0,4473.0,327.7817050127821,535.0258120871664
5.0,4474.0,328.0037790374569,875.18222242466
5.0,4475.0,328.2258530621319,535.0258120871664
5.0,4476.0,328.4479270868067,535.0258120871664
5.0,4477.0,328.6700011114816,535.0258120871664
5.0,4478.0,328.8920751361565,535.0258120871664
5.0,4479.0,329.1141491608314,535.0258120871664
5.0,4480.0,329.3362231855063,535.0258120871664
5.0,4481.0,329.5582972101812,1503.524398871223
5.0,4482.0,329.7803712348561,535.0258120871664
5.0,4483.0,330.002445259531,675.7677652739028
5.0,4484.0,330.2245192842059,535.0258120871664
5.0,4485.0,330.4465933088807,535.0258120871664
5.0,4486.0,330.6686673335557,535.0258120871664
5.0,4487.0,330.8907413582305,535.0258120871664
